"id","pid","phrase","event","data","itype","ts","extype","effect","tsunix"
"9880","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP"," ","insertText","2024-07-09 11:26:52.935","4","0","1720513612.935"
"9881","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP","a","insertText","2024-07-09 11:26:53.000","4","0","1720513613.000"
"9882","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP","f","insertText","2024-07-09 11:26:53.079","4","0","1720513613.079"
"9883","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP","t","insertText","2024-07-09 11:26:53.207","4","0","1720513613.207"
"9884","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP","e","insertText","2024-07-09 11:26:53.287","4","0","1720513613.287"
"9885","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP","r","insertText","2024-07-09 11:26:53.367","4","0","1720513613.367"
"9886","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP","n","insertText","2024-07-09 11:26:53.479","4","0","1720513613.479"
"9887","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP","o","insertText","2024-07-09 11:26:53.639","4","0","1720513613.639"
"9888","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP","o","insertText","2024-07-09 11:26:54.487","4","0","1720513614.487"
"9889","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP","n","insertText","2024-07-09 11:26:54.647","4","0","1720513614.647"
"9890","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP"," ","insertText","2024-07-09 11:26:54.807","4","0","1720513614.807"
"9891","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP","?","insertText","2024-07-09 11:26:54.967","4","0","1720513614.967"
"9892","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP",,"deleteContentBackward","2024-07-09 11:26:55.559","4","0","1720513615.559"
"9893","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP",,"deleteContentBackward","2024-07-09 11:26:55.703","4","0","1720513615.703"
"9894","ida8cf5ca5e993a","Will you and KB be around this afternoon?","KP","?","insertText","2024-07-09 11:26:55.975","4","0","1720513615.975"
"9895","ida8cf5ca5e993a","Have you done any deals yet?","KP","H","insertText","2024-07-09 11:27:07.191","4","0","1720513627.191"
"9896","ida8cf5ca5e993a","Have you done any deals yet?","KP","a","insertText","2024-07-09 11:27:07.431","4","0","1720513627.431"
"9897","ida8cf5ca5e993a","Have you done any deals yet?","KP","v","insertText","2024-07-09 11:27:07.527","4","0","1720513627.527"
"9898","ida8cf5ca5e993a","Have you done any deals yet?","KP","e","insertText","2024-07-09 11:27:07.607","4","0","1720513627.607"
"9899","ida8cf5ca5e993a","Have you done any deals yet?","KP"," ","insertText","2024-07-09 11:27:07.639","4","0","1720513627.639"
"9900","ida8cf5ca5e993a","Have you done any deals yet?","KP","y","insertText","2024-07-09 11:27:07.927","4","0","1720513627.927"
"9901","ida8cf5ca5e993a","Have you done any deals yet?","KP","o","insertText","2024-07-09 11:27:07.991","4","0","1720513627.991"
"9902","ida8cf5ca5e993a","Have you done any deals yet?","KP","u","insertText","2024-07-09 11:27:08.119","4","0","1720513628.119"
"9903","ida8cf5ca5e993a","Have you done any deals yet?","KP"," ","insertText","2024-07-09 11:27:08.151","4","0","1720513628.151"
"9904","ida8cf5ca5e993a","Have you done any deals yet?","KP","d","insertText","2024-07-09 11:27:08.231","4","0","1720513628.231"
"9905","ida8cf5ca5e993a","Have you done any deals yet?","KP","o","insertText","2024-07-09 11:27:08.311","4","0","1720513628.311"
"9906","ida8cf5ca5e993a","Have you done any deals yet?","KP","n","insertText","2024-07-09 11:27:08.439","4","0","1720513628.439"
"9907","ida8cf5ca5e993a","Have you done any deals yet?","KP","e","insertText","2024-07-09 11:27:08.471","4","0","1720513628.471"
"9908","ida8cf5ca5e993a","Have you done any deals yet?","KP"," ","insertText","2024-07-09 11:27:08.519","4","0","1720513628.519"
"9909","ida8cf5ca5e993a","Have you done any deals yet?","KP","a","insertText","2024-07-09 11:27:08.599","4","0","1720513628.599"
"9910","ida8cf5ca5e993a","Have you done any deals yet?","KP","n","insertText","2024-07-09 11:27:08.663","4","0","1720513628.663"
"9911","ida8cf5ca5e993a","Have you done any deals yet?","KP","y","insertText","2024-07-09 11:27:08.743","4","0","1720513628.743"
"9912","ida8cf5ca5e993a","Have you done any deals yet?","KP"," ","insertText","2024-07-09 11:27:08.775","4","0","1720513628.775"
"9913","ida8cf5ca5e993a","Have you done any deals yet?","KP","e","insertText","2024-07-09 11:27:09.063","4","0","1720513629.063"
"9914","ida8cf5ca5e993a","Have you done any deals yet?","KP","a","insertText","2024-07-09 11:27:09.143","4","0","1720513629.143"
"9915","ida8cf5ca5e993a","Have you done any deals yet?","KP",,"deleteContentBackward","2024-07-09 11:27:09.367","4","0","1720513629.367"
"9916","ida8cf5ca5e993a","Have you done any deals yet?","KP",,"deleteContentBackward","2024-07-09 11:27:09.495","4","0","1720513629.495"
"9917","ida8cf5ca5e993a","Have you done any deals yet?","KP","d","insertText","2024-07-09 11:27:09.559","4","0","1720513629.559"
"9918","ida8cf5ca5e993a","Have you done any deals yet?","KP","e","insertText","2024-07-09 11:27:09.703","4","0","1720513629.703"
"9919","ida8cf5ca5e993a","Have you done any deals yet?","KP","a","insertText","2024-07-09 11:27:09.767","4","0","1720513629.767"
"9920","ida8cf5ca5e993a","Have you done any deals yet?","KP","s","insertText","2024-07-09 11:27:09.831","4","0","1720513629.831"
"9921","ida8cf5ca5e993a","Have you done any deals yet?","KP","l","insertText","2024-07-09 11:27:09.911","4","0","1720513629.911"
"9922","ida8cf5ca5e993a","Have you done any deals yet?","KP",,"deleteContentBackward","2024-07-09 11:27:10.375","4","0","1720513630.375"
"9923","ida8cf5ca5e993a","Have you done any deals yet?","KP",,"deleteContentBackward","2024-07-09 11:27:10.487","4","0","1720513630.487"
"9924","ida8cf5ca5e993a","Have you done any deals yet?","KP","l","insertText","2024-07-09 11:27:10.615","4","0","1720513630.615"
"9925","ida8cf5ca5e993a","Have you done any deals yet?","KP","s","insertText","2024-07-09 11:27:10.679","4","0","1720513630.679"
"9926","ida8cf5ca5e993a","Have you done any deals yet?","KP"," ","insertText","2024-07-09 11:27:10.775","4","0","1720513630.775"
"9927","ida8cf5ca5e993a","Have you done any deals yet?","KP","y","insertText","2024-07-09 11:27:10.887","4","0","1720513630.887"
"9928","ida8cf5ca5e993a","Have you done any deals yet?","KP","e","insertText","2024-07-09 11:27:11.095","4","0","1720513631.095"
"9929","ida8cf5ca5e993a","Have you done any deals yet?","KP","t","insertText","2024-07-09 11:27:11.367","4","0","1720513631.367"
"9930","ida8cf5ca5e993a","Have you done any deals yet?","KP","?","insertText","2024-07-09 11:27:11.671","4","0","1720513631.671"
"9931","ida8cf5ca5e993a","I'm glad you liked it.","KP","I","insertText","2024-07-09 11:27:23.079","4","0","1720513643.079"
"9932","ida8cf5ca5e993a","I'm glad you liked it.","KP","'","insertText","2024-07-09 11:27:23.495","4","0","1720513643.495"
"9933","ida8cf5ca5e993a","I'm glad you liked it.","KP","m","insertText","2024-07-09 11:27:23.703","4","0","1720513643.703"
"9934","ida8cf5ca5e993a","I'm glad you liked it.","KP"," ","insertText","2024-07-09 11:27:23.767","4","0","1720513643.767"
"9935","ida8cf5ca5e993a","I'm glad you liked it.","KP","g","insertText","2024-07-09 11:27:23.879","4","0","1720513643.879"
"9936","ida8cf5ca5e993a","I'm glad you liked it.","KP","l","insertText","2024-07-09 11:27:23.959","4","0","1720513643.959"
"9937","ida8cf5ca5e993a","I'm glad you liked it.","KP","a","insertText","2024-07-09 11:27:24.023","4","0","1720513644.023"
"9938","ida8cf5ca5e993a","I'm glad you liked it.","KP","d","insertText","2024-07-09 11:27:24.103","4","0","1720513644.103"
"9939","ida8cf5ca5e993a","I'm glad you liked it.","KP"," ","insertText","2024-07-09 11:27:24.167","4","0","1720513644.167"
"9940","ida8cf5ca5e993a","I'm glad you liked it.","KP","y","insertText","2024-07-09 11:27:24.311","4","0","1720513644.311"
"9941","ida8cf5ca5e993a","I'm glad you liked it.","KP","o","insertText","2024-07-09 11:27:24.359","4","0","1720513644.359"
"9942","ida8cf5ca5e993a","I'm glad you liked it.","KP","u","insertText","2024-07-09 11:27:24.503","4","0","1720513644.503"
"9943","ida8cf5ca5e993a","I'm glad you liked it.","KP"," ","insertText","2024-07-09 11:27:24.567","4","0","1720513644.567"
"9944","ida8cf5ca5e993a","I'm glad you liked it.","KP","l","insertText","2024-07-09 11:27:24.727","4","0","1720513644.727"
"9945","ida8cf5ca5e993a","I'm glad you liked it.","KP","i","insertText","2024-07-09 11:27:24.871","4","0","1720513644.871"
"9946","ida8cf5ca5e993a","I'm glad you liked it.","KP","k","insertText","2024-07-09 11:27:24.983","4","0","1720513644.983"
"9947","ida8cf5ca5e993a","I'm glad you liked it.","KP","e","insertText","2024-07-09 11:27:24.999","4","0","1720513644.999"
"9948","ida8cf5ca5e993a","I'm glad you liked it.","KP","d","insertText","2024-07-09 11:27:25.511","4","0","1720513645.511"
"9949","ida8cf5ca5e993a","I'm glad you liked it.","KP"," ","insertText","2024-07-09 11:27:25.591","4","0","1720513645.591"
"9950","ida8cf5ca5e993a","I'm glad you liked it.","KP","i","insertText","2024-07-09 11:27:25.671","4","0","1720513645.671"
"9951","ida8cf5ca5e993a","I'm glad you liked it.","KP","t","insertText","2024-07-09 11:27:25.767","4","0","1720513645.767"
"9952","ida8cf5ca5e993a","I'm glad you liked it.","KP",".","insertText","2024-07-09 11:27:25.879","4","0","1720513645.879"
"9953","ida8cf5ca5e993a","Is that enough for this week?","KP","I","insertText","2024-07-09 11:27:37.303","4","0","1720513657.303"
"9954","ida8cf5ca5e993a","Is that enough for this week?","KP","s","insertText","2024-07-09 11:27:37.495","4","0","1720513657.495"
"9955","ida8cf5ca5e993a","Is that enough for this week?","KP"," ","insertText","2024-07-09 11:27:37.623","4","0","1720513657.623"
"9956","ida8cf5ca5e993a","Is that enough for this week?","KP","t","insertText","2024-07-09 11:27:37.735","4","0","1720513657.735"
"9957","ida8cf5ca5e993a","Is that enough for this week?","KP","h","insertText","2024-07-09 11:27:37.831","4","0","1720513657.831"
"9958","ida8cf5ca5e993a","Is that enough for this week?","KP","a","insertText","2024-07-09 11:27:37.911","4","0","1720513657.911"
"9959","ida8cf5ca5e993a","Is that enough for this week?","KP","t","insertText","2024-07-09 11:27:37.975","4","0","1720513657.975"
"9960","ida8cf5ca5e993a","Is that enough for this week?","KP"," ","insertText","2024-07-09 11:27:38.055","4","0","1720513658.055"
"9961","ida8cf5ca5e993a","Is that enough for this week?","KP","e","insertText","2024-07-09 11:27:38.151","4","0","1720513658.151"
"9962","ida8cf5ca5e993a","Is that enough for this week?","KP","n","insertText","2024-07-09 11:27:38.231","4","0","1720513658.231"
"9963","ida8cf5ca5e993a","Is that enough for this week?","KP","o","insertText","2024-07-09 11:27:38.391","4","0","1720513658.391"
"9964","ida8cf5ca5e993a","Is that enough for this week?","KP","u","insertText","2024-07-09 11:27:38.535","4","0","1720513658.535"
"9965","ida8cf5ca5e993a","Is that enough for this week?","KP","g","insertText","2024-07-09 11:27:38.615","4","0","1720513658.615"
"9966","ida8cf5ca5e993a","Is that enough for this week?","KP","h","insertText","2024-07-09 11:27:38.694","4","0","1720513658.694"
"9967","ida8cf5ca5e993a","Is that enough for this week?","KP"," ","insertText","2024-07-09 11:27:38.823","4","0","1720513658.823"
"9968","ida8cf5ca5e993a","Is that enough for this week?","KP","f","insertText","2024-07-09 11:27:39.255","4","0","1720513659.255"
"9969","ida8cf5ca5e993a","Is that enough for this week?","KP","o","insertText","2024-07-09 11:27:39.335","4","0","1720513659.335"
"9970","ida8cf5ca5e993a","Is that enough for this week?","KP","r","insertText","2024-07-09 11:27:39.399","4","0","1720513659.399"
"9971","ida8cf5ca5e993a","Is that enough for this week?","KP"," ","insertText","2024-07-09 11:27:39.463","4","0","1720513659.463"
"9972","ida8cf5ca5e993a","Is that enough for this week?","KP","t","insertText","2024-07-09 11:27:39.559","4","0","1720513659.559"
"9973","ida8cf5ca5e993a","Is that enough for this week?","KP","h","insertText","2024-07-09 11:27:39.623","4","0","1720513659.623"
"9974","ida8cf5ca5e993a","Is that enough for this week?","KP","e","insertText","2024-07-09 11:27:39.783","4","0","1720513659.783"
"9975","ida8cf5ca5e993a","Is that enough for this week?","KP",,"deleteContentBackward","2024-07-09 11:27:40.071","4","0","1720513660.071"
"9976","ida8cf5ca5e993a","Is that enough for this week?","KP","i","insertText","2024-07-09 11:27:40.215","4","0","1720513660.215"
"9977","ida8cf5ca5e993a","Is that enough for this week?","KP","s","insertText","2024-07-09 11:27:40.263","4","0","1720513660.263"
"9978","ida8cf5ca5e993a","Is that enough for this week?","KP"," ","insertText","2024-07-09 11:27:40.343","4","0","1720513660.343"
"9979","ida8cf5ca5e993a","Is that enough for this week?","KP","w","insertText","2024-07-09 11:27:40.439","4","0","1720513660.439"
"9980","ida8cf5ca5e993a","Is that enough for this week?","KP","e","insertText","2024-07-09 11:27:40.839","4","0","1720513660.839"
"9981","ida8cf5ca5e993a","Is that enough for this week?","KP","e","insertText","2024-07-09 11:27:40.967","4","0","1720513660.967"
"9982","ida8cf5ca5e993a","Is that enough for this week?","KP","k","insertText","2024-07-09 11:27:41.031","4","0","1720513661.031"
"9983","ida8cf5ca5e993a","Is that enough for this week?","KP","?","insertText","2024-07-09 11:27:41.367","4","0","1720513661.367"
"9984","ida8cf5ca5e993a","Daniel A. Muschar","KP","D","insertText","2024-07-09 11:27:56.103","4","0","1720513676.103"
"9985","ida8cf5ca5e993a","Daniel A. Muschar","KP","a","insertText","2024-07-09 11:27:56.519","4","0","1720513676.519"
"9986","ida8cf5ca5e993a","Daniel A. Muschar","KP","n","insertText","2024-07-09 11:27:56.695","4","0","1720513676.695"
"9987","ida8cf5ca5e993a","Daniel A. Muschar","KP","i","insertText","2024-07-09 11:27:56.887","4","0","1720513676.887"
"9988","ida8cf5ca5e993a","Daniel A. Muschar","KP","e","insertText","2024-07-09 11:27:57.031","4","0","1720513677.031"
"9989","ida8cf5ca5e993a","Daniel A. Muschar","KP","l","insertText","2024-07-09 11:27:57.767","4","0","1720513677.767"
"9990","ida8cf5ca5e993a","Daniel A. Muschar","KP"," ","insertText","2024-07-09 11:27:57.862","4","0","1720513677.862"
"9991","ida8cf5ca5e993a","Daniel A. Muschar","KP","A","insertText","2024-07-09 11:27:58.135","4","0","1720513678.135"
"9992","ida8cf5ca5e993a","Daniel A. Muschar","KP",".","insertText","2024-07-09 11:27:58.359","4","0","1720513678.359"
"9993","ida8cf5ca5e993a","Daniel A. Muschar","KP"," ","insertText","2024-07-09 11:27:58.454","4","0","1720513678.454"
"9994","ida8cf5ca5e993a","Daniel A. Muschar","KP","M","insertText","2024-07-09 11:27:58.647","4","0","1720513678.647"
"9995","ida8cf5ca5e993a","Daniel A. Muschar","KP","u","insertText","2024-07-09 11:27:58.871","4","0","1720513678.871"
"9996","ida8cf5ca5e993a","Daniel A. Muschar","KP","s","insertText","2024-07-09 11:27:58.999","4","0","1720513678.999"
"9997","ida8cf5ca5e993a","Daniel A. Muschar","KP","c","insertText","2024-07-09 11:27:59.142","4","0","1720513679.142"
"9998","ida8cf5ca5e993a","Daniel A. Muschar","KP","h","insertText","2024-07-09 11:27:59.254","4","0","1720513679.254"
"9999","ida8cf5ca5e993a","Daniel A. Muschar","KP","a","insertText","2024-07-09 11:27:59.367","4","0","1720513679.367"
"10000","ida8cf5ca5e993a","Daniel A. Muschar","KP","r","insertText","2024-07-09 11:27:59.447","4","0","1720513679.447"
"10001","ida8cf5ca5e993a","Daniel A. Muschar","KP",".","insertText","2024-07-09 11:27:59.623","4","0","1720513679.623"
"10002","ida8cf5ca5e993a","Where are you?","KP","W","insertText","2024-07-09 11:28:09.255","4","0","1720513689.255"
"10003","ida8cf5ca5e993a","Where are you?","KP","h","insertText","2024-07-09 11:28:09.430","4","0","1720513689.430"
"10004","ida8cf5ca5e993a","Where are you?","KP","e","insertText","2024-07-09 11:28:09.623","4","0","1720513689.623"
"10005","ida8cf5ca5e993a","Where are you?","KP","r","insertText","2024-07-09 11:28:09.750","4","0","1720513689.750"
"10006","ida8cf5ca5e993a","Where are you?","KP","e","insertText","2024-07-09 11:28:09.847","4","0","1720513689.847"
"10007","ida8cf5ca5e993a","Where are you?","KP"," ","insertText","2024-07-09 11:28:09.943","4","0","1720513689.943"
"10008","ida8cf5ca5e993a","Where are you?","KP","a","insertText","2024-07-09 11:28:10.007","4","0","1720513690.007"
"10009","ida8cf5ca5e993a","Where are you?","KP","r","insertText","2024-07-09 11:28:10.087","4","0","1720513690.087"
"10010","ida8cf5ca5e993a","Where are you?","KP","e","insertText","2024-07-09 11:28:10.150","4","0","1720513690.150"
"10011","ida8cf5ca5e993a","Where are you?","KP"," ","insertText","2024-07-09 11:28:10.198","4","0","1720513690.198"
"10012","ida8cf5ca5e993a","Where are you?","KP","y","insertText","2024-07-09 11:28:10.374","4","0","1720513690.374"
"10013","ida8cf5ca5e993a","Where are you?","KP","o","insertText","2024-07-09 11:28:10.406","4","0","1720513690.406"
"10014","ida8cf5ca5e993a","Where are you?","KP","u","insertText","2024-07-09 11:28:10.550","4","0","1720513690.550"
"10015","ida8cf5ca5e993a","Where are you?","KP","?","insertText","2024-07-09 11:28:10.839","4","0","1720513690.839"
"10016","ida8cf5ca5e993a","How's the share price?","KP","H","insertText","2024-07-09 11:28:20.711","4","0","1720513700.711"
"10017","ida8cf5ca5e993a","How's the share price?","KP","o","insertText","2024-07-09 11:28:20.967","4","0","1720513700.967"
"10018","ida8cf5ca5e993a","How's the share price?","KP","w","insertText","2024-07-09 11:28:21.254","4","0","1720513701.254"
"10019","ida8cf5ca5e993a","How's the share price?","KP","'","insertText","2024-07-09 11:28:21.558","4","0","1720513701.558"
"10020","ida8cf5ca5e993a","How's the share price?","KP","s","insertText","2024-07-09 11:28:21.718","4","0","1720513701.718"
"10021","ida8cf5ca5e993a","How's the share price?","KP"," ","insertText","2024-07-09 11:28:21.815","4","0","1720513701.815"
"10022","ida8cf5ca5e993a","How's the share price?","KP","t","insertText","2024-07-09 11:28:22.007","4","0","1720513702.007"
"10023","ida8cf5ca5e993a","How's the share price?","KP","h","insertText","2024-07-09 11:28:22.102","4","0","1720513702.102"
"10024","ida8cf5ca5e993a","How's the share price?","KP","e","insertText","2024-07-09 11:28:22.151","4","0","1720513702.151"
"10025","ida8cf5ca5e993a","How's the share price?","KP"," ","insertText","2024-07-09 11:28:22.247","4","0","1720513702.247"
"10026","ida8cf5ca5e993a","How's the share price?","KP","s","insertText","2024-07-09 11:28:22.358","4","0","1720513702.358"
"10027","ida8cf5ca5e993a","How's the share price?","KP","a","insertText","2024-07-09 11:28:22.454","4","0","1720513702.454"
"10028","ida8cf5ca5e993a","How's the share price?","KP","h","insertText","2024-07-09 11:28:22.502","4","0","1720513702.502"
"10029","ida8cf5ca5e993a","How's the share price?","KP",,"deleteContentBackward","2024-07-09 11:28:22.870","4","0","1720513702.870"
"10030","ida8cf5ca5e993a","How's the share price?","KP",,"deleteContentBackward","2024-07-09 11:28:22.998","4","0","1720513702.998"
"10031","ida8cf5ca5e993a","How's the share price?","KP","h","insertText","2024-07-09 11:28:23.047","4","0","1720513703.047"
"10032","ida8cf5ca5e993a","How's the share price?","KP","a","insertText","2024-07-09 11:28:23.174","4","0","1720513703.174"
"10033","ida8cf5ca5e993a","How's the share price?","KP","r","insertText","2024-07-09 11:28:23.254","4","0","1720513703.254"
"10034","ida8cf5ca5e993a","How's the share price?","KP","e","insertText","2024-07-09 11:28:23.318","4","0","1720513703.318"
"10035","ida8cf5ca5e993a","How's the share price?","KP"," ","insertText","2024-07-09 11:28:23.414","4","0","1720513703.414"
"10036","ida8cf5ca5e993a","How's the share price?","KP","p","insertText","2024-07-09 11:28:23.494","4","0","1720513703.494"
"10037","ida8cf5ca5e993a","How's the share price?","KP","r","insertText","2024-07-09 11:28:23.559","4","0","1720513703.559"
"10038","ida8cf5ca5e993a","How's the share price?","KP","i","insertText","2024-07-09 11:28:23.702","4","0","1720513703.702"
"10039","ida8cf5ca5e993a","How's the share price?","KP","c","insertText","2024-07-09 11:28:23.751","4","0","1720513703.751"
"10040","ida8cf5ca5e993a","How's the share price?","KP","e","insertText","2024-07-09 11:28:23.830","4","0","1720513703.830"
"10041","ida8cf5ca5e993a","How's the share price?","KP","?","insertText","2024-07-09 11:28:24.038","4","0","1720513704.038"
"10042","ida8cf5ca5e993a","About 15 minutes.","KP","A","insertText","2024-07-09 11:28:32.790","4","0","1720513712.790"
"10043","ida8cf5ca5e993a","About 15 minutes.","KP","b","insertText","2024-07-09 11:28:33.142","4","0","1720513713.142"
"10044","ida8cf5ca5e993a","About 15 minutes.","KP","o","insertText","2024-07-09 11:28:33.207","4","0","1720513713.207"
"10045","ida8cf5ca5e993a","About 15 minutes.","KP","u","insertText","2024-07-09 11:28:33.366","4","0","1720513713.366"
"10046","ida8cf5ca5e993a","About 15 minutes.","KP"," ","insertText","2024-07-09 11:28:33.494","4","0","1720513713.494"
"10047","ida8cf5ca5e993a","About 15 minutes.","KP",,"deleteContentBackward","2024-07-09 11:28:33.766","4","0","1720513713.766"
"10048","ida8cf5ca5e993a","About 15 minutes.","KP","t","insertText","2024-07-09 11:28:33.862","4","0","1720513713.862"
"10049","ida8cf5ca5e993a","About 15 minutes.","KP"," ","insertText","2024-07-09 11:28:33.943","4","0","1720513713.943"
"10050","ida8cf5ca5e993a","About 15 minutes.","KP","1","insertText","2024-07-09 11:28:34.022","4","0","1720513714.022"
"10051","ida8cf5ca5e993a","About 15 minutes.","KP","5","insertText","2024-07-09 11:28:34.103","4","0","1720513714.103"
"10052","ida8cf5ca5e993a","About 15 minutes.","KP"," ","insertText","2024-07-09 11:28:34.471","4","0","1720513714.471"
"10053","ida8cf5ca5e993a","About 15 minutes.","KP","m","insertText","2024-07-09 11:28:34.599","4","0","1720513714.599"
"10054","ida8cf5ca5e993a","About 15 minutes.","KP","i","insertText","2024-07-09 11:28:34.759","4","0","1720513714.759"
"10055","ida8cf5ca5e993a","About 15 minutes.","KP","n","insertText","2024-07-09 11:28:34.887","4","0","1720513714.887"
"10056","ida8cf5ca5e993a","About 15 minutes.","KP","u","insertText","2024-07-09 11:28:35.047","4","0","1720513715.047"
"10057","ida8cf5ca5e993a","About 15 minutes.","KP","t","insertText","2024-07-09 11:28:35.111","4","0","1720513715.111"
"10058","ida8cf5ca5e993a","About 15 minutes.","KP","e","insertText","2024-07-09 11:28:35.159","4","0","1720513715.159"
"10059","ida8cf5ca5e993a","About 15 minutes.","KP","s","insertText","2024-07-09 11:28:35.319","4","0","1720513715.319"
"10060","ida8cf5ca5e993a","About 15 minutes.","KP",".","insertText","2024-07-09 11:28:35.399","4","0","1720513715.399"
"10061","ida8cf5ca5e993a","We need to talk about this month.","KP","W","insertText","2024-07-09 11:28:46.935","4","0","1720513726.935"
"10062","ida8cf5ca5e993a","We need to talk about this month.","KP","e","insertText","2024-07-09 11:28:47.159","4","0","1720513727.159"
"10063","ida8cf5ca5e993a","We need to talk about this month.","KP"," ","insertText","2024-07-09 11:28:47.271","4","0","1720513727.271"
"10064","ida8cf5ca5e993a","We need to talk about this month.","KP","n","insertText","2024-07-09 11:28:47.623","4","0","1720513727.623"
"10065","ida8cf5ca5e993a","We need to talk about this month.","KP","e","insertText","2024-07-09 11:28:47.687","4","0","1720513727.687"
"10066","ida8cf5ca5e993a","We need to talk about this month.","KP","e","insertText","2024-07-09 11:28:47.847","4","0","1720513727.847"
"10067","ida8cf5ca5e993a","We need to talk about this month.","KP","d","insertText","2024-07-09 11:28:48.023","4","0","1720513728.023"
"10068","ida8cf5ca5e993a","We need to talk about this month.","KP"," ","insertText","2024-07-09 11:28:48.071","4","0","1720513728.071"
"10069","ida8cf5ca5e993a","We need to talk about this month.","KP","t","insertText","2024-07-09 11:28:48.215","4","0","1720513728.215"
"10070","ida8cf5ca5e993a","We need to talk about this month.","KP","o","insertText","2024-07-09 11:28:48.279","4","0","1720513728.279"
"10071","ida8cf5ca5e993a","We need to talk about this month.","KP","t","insertText","2024-07-09 11:28:48.439","4","0","1720513728.439"
"10072","ida8cf5ca5e993a","We need to talk about this month.","KP",,"deleteContentBackward","2024-07-09 11:28:48.727","4","0","1720513728.727"
"10073","ida8cf5ca5e993a","We need to talk about this month.","KP"," ","insertText","2024-07-09 11:28:48.807","4","0","1720513728.807"
"10074","ida8cf5ca5e993a","We need to talk about this month.","KP","t","insertText","2024-07-09 11:28:48.855","4","0","1720513728.855"
"10075","ida8cf5ca5e993a","We need to talk about this month.","KP","a","insertText","2024-07-09 11:28:48.919","4","0","1720513728.919"
"10076","ida8cf5ca5e993a","We need to talk about this month.","KP","l","insertText","2024-07-09 11:28:48.983","4","0","1720513728.983"
"10077","ida8cf5ca5e993a","We need to talk about this month.","KP","k","insertText","2024-07-09 11:28:49.111","4","0","1720513729.111"
"10078","ida8cf5ca5e993a","We need to talk about this month.","KP"," ","insertText","2024-07-09 11:28:49.191","4","0","1720513729.191"
"10079","ida8cf5ca5e993a","We need to talk about this month.","KP","a","insertText","2024-07-09 11:28:49.271","4","0","1720513729.271"
"10080","ida8cf5ca5e993a","We need to talk about this month.","KP","b","insertText","2024-07-09 11:28:49.399","4","0","1720513729.399"
"10081","ida8cf5ca5e993a","We need to talk about this month.","KP","o","insertText","2024-07-09 11:28:49.463","4","0","1720513729.463"
"10082","ida8cf5ca5e993a","We need to talk about this month.","KP","u","insertText","2024-07-09 11:28:49.591","4","0","1720513729.591"
"10083","ida8cf5ca5e993a","We need to talk about this month.","KP","t","insertText","2024-07-09 11:28:49.639","4","0","1720513729.639"
"10084","ida8cf5ca5e993a","We need to talk about this month.","KP"," ","insertText","2024-07-09 11:28:49.687","4","0","1720513729.687"
"10085","ida8cf5ca5e993a","We need to talk about this month.","KP","t","insertText","2024-07-09 11:28:49.767","4","0","1720513729.767"
"10086","ida8cf5ca5e993a","We need to talk about this month.","KP","h","insertText","2024-07-09 11:28:49.815","4","0","1720513729.815"
"10087","ida8cf5ca5e993a","We need to talk about this month.","KP","i","insertText","2024-07-09 11:28:49.959","4","0","1720513729.959"
"10088","ida8cf5ca5e993a","We need to talk about this month.","KP","s","insertText","2024-07-09 11:28:49.991","4","0","1720513729.991"
"10089","ida8cf5ca5e993a","We need to talk about this month.","KP"," ","insertText","2024-07-09 11:28:50.087","4","0","1720513730.087"
"10090","ida8cf5ca5e993a","We need to talk about this month.","KP",",","insertText","2024-07-09 11:28:50.183","4","0","1720513730.183"
"10091","ida8cf5ca5e993a","We need to talk about this month.","KP","o","insertText","2024-07-09 11:28:50.327","4","0","1720513730.327"
"10092","ida8cf5ca5e993a","We need to talk about this month.","KP","n","insertText","2024-07-09 11:28:50.503","4","0","1720513730.503"
"10093","ida8cf5ca5e993a","We need to talk about this month.","KP",,"deleteContentBackward","2024-07-09 11:28:50.679","4","0","1720513730.679"
"10094","ida8cf5ca5e993a","We need to talk about this month.","KP",,"deleteContentBackward","2024-07-09 11:28:50.790","4","0","1720513730.790"
"10095","ida8cf5ca5e993a","We need to talk about this month.","KP",,"deleteContentBackward","2024-07-09 11:28:50.919","4","0","1720513730.919"
"10096","ida8cf5ca5e993a","We need to talk about this month.","KP","m","insertText","2024-07-09 11:28:51.287","4","0","1720513731.287"
"10097","ida8cf5ca5e993a","We need to talk about this month.","KP","o","insertText","2024-07-09 11:28:51.447","4","0","1720513731.447"
"10098","ida8cf5ca5e993a","We need to talk about this month.","KP","n","insertText","2024-07-09 11:28:51.591","4","0","1720513731.591"
"10099","ida8cf5ca5e993a","We need to talk about this month.","KP","t","insertText","2024-07-09 11:28:51.687","4","0","1720513731.687"
